Crime Category,Crime ID,Month,Latitude,Location,Longitude,Outcome,Outcome Date
Vehicle crime,104822023,2022-09,51.529558,On or near Grantully Road,-0.189170,Investigation complete; no suspect identified,2022-09
Vehicle crime,104821967,2022-09,51.515076,On or near Chilworth Mews,-0.177277,Under investigation,2022-09
Vehicle crime,104815539,2022-09,51.518327,On or near Blandford Street,-0.154576,Under investigation,2022-09
Vehicle crime,104824382,2022-09,51.510433,On or near ,-0.140455,Investigation complete; no suspect identified,2022-09
Vehicle crime,104824065,2022-09,51.534064,On or near Regents Mews,-0.178191,Under investigation,2022-09
Vehicle crime,104820883,2022-09,51.523452,On or near Taunton Mews,-0.161418,Under investigation,2022-09
Vehicle crime,104824353,2022-09,51.525939,On or near Clifton Road,-0.178487,Investigation complete; no suspect identified,2022-09
Vehicle crime,104824393,2022-09,51.512136,On or near Davies Street,-0.148081,Investigation complete; no suspect identified,2022-09
Vehicle crime,104824532,2022-09,51.524916,On or near ,-0.202501,Investigation complete; no suspect identified,2022-09
Vehicle crime,104825496,2022-09,51.508653,On or near York Buildings,-0.122975,Investigation complete; no suspect identified,2022-09
Vehicle crime,104825498,2022-09,51.517868,On or near Spanish Place,-0.152850,Investigation complete; no suspect identified,2022-09
Vehicle crime,104862740,2022-09,51.521919,On or near ,-0.159995,Under investigation,2022-09
Vehicle crime,104862742,2022-09,51.509514,On or near ,-0.131269,Under investigation,2022-09
Vehicle crime,104820109,2022-09,51.516189,On or near Duke's Mews,-0.151852,Under investigation,2022-09
Vehicle crime,104825939,2022-09,51.524477,On or near Pindock Mews,-0.186229,Investigation complete; no suspect identified,2022-09
Vehicle crime,104820012,2022-09,51.514709,On or near Bond Street,-0.148712,Under investigation,2022-09
Vehicle crime,104807480,2022-09,51.499841,On or near Prince Consort Road,-0.177193,Under investigation,2022-09
Vehicle crime,104826205,2022-09,51.512494,On or near Craven Hill Gardens,-0.182453,Investigation complete; no suspect identified,2022-09
Vehicle crime,104863281,2022-09,51.534898,On or near Greville Place,-0.187934,Investigation complete; no suspect identified,2022-09
Vehicle crime,104863651,2022-09,51.514709,On or near Bond Street,-0.148712,Under investigation,2022-09
Vehicle crime,104800202,2022-09,51.499841,On or near Prince Consort Road,-0.177193,Investigation complete; no suspect identified,2022-09
Vehicle crime,104864119,2022-09,51.501593,On or near Trevor Street,-0.164949,Investigation complete; no suspect identified,2022-09
Vehicle crime,104864420,2022-09,51.518294,On or near ,-0.188824,Under investigation,2022-09
Vehicle crime,104827808,2022-09,51.512078,On or near New Burlington Place,-0.141526,Under investigation,2022-09
Vehicle crime,104819321,2022-09,51.516469,On or near Manchester Square,-0.152532,Under investigation,2022-09
Vehicle crime,104819312,2022-09,51.515753,On or near John Prince's Street,-0.143092,Investigation complete; no suspect identified,2022-09
Vehicle crime,104827917,2022-09,51.518114,On or near Orsett Terrace,-0.182979,Under investigation,2022-09
Vehicle crime,104828152,2022-09,51.520778,On or near ,-0.150325,Under investigation,2022-09
Vehicle crime,104828197,2022-09,51.518228,On or near ,-0.166794,Under investigation,2022-09
Vehicle crime,104828214,2022-09,51.515434,On or near Paddington,-0.175432,Under investigation,2022-09
Vehicle crime,104828221,2022-09,51.521919,On or near ,-0.159995,Under investigation,2022-09
Vehicle crime,104828293,2022-09,51.499935,On or near Belgrave Mews North,-0.155607,Under investigation,2022-09
Vehicle crime,104828314,2022-09,51.536808,On or near Belgrave Gardens,-0.184686,Investigation complete; no suspect identified,2022-09
Vehicle crime,104828471,2022-09,51.528844,On or near Biddulph Road,-0.188362,Under investigation,2022-09
Vehicle crime,104828774,2022-09,51.499842,On or near Lancelot Place,-0.163434,Under investigation,2022-09
Vehicle crime,104828790,2022-09,51.486866,On or near Glasgow Terrace,-0.142868,Investigation complete; no suspect identified,2022-09
Vehicle crime,104828825,2022-09,51.528540,On or near ,-0.173082,Investigation complete; no suspect identified,2022-09
Vehicle crime,104829194,2022-09,51.510433,On or near ,-0.140455,Under investigation,2022-09
Vehicle crime,104821317,2022-09,51.514209,On or near ,-0.137000,Investigation complete; no suspect identified,2022-09
Vehicle crime,104855926,2022-09,51.521919,On or near ,-0.159995,Investigation complete; no suspect identified,2022-09
Vehicle crime,104800070,2022-09,51.519479,On or near Montagu Row,-0.156965,Under investigation,2022-09
Vehicle crime,104806673,2022-09,51.510433,On or near ,-0.140455,Investigation complete; no suspect identified,2022-09
Vehicle crime,104806742,2022-09,51.521919,On or near ,-0.159995,Investigation complete; no suspect identified,2022-09
Vehicle crime,104800534,2022-09,51.513777,On or near B402,-0.123456,Investigation complete; no suspect identified,2022-09
Vehicle crime,104856688,2022-09,51.518616,On or near Leamington Road Villas,-0.201005,Investigation complete; no suspect identified,2022-09
Vehicle crime,104807239,2022-09,51.522984,On or near Amberley Road,-0.192645,Investigation complete; no suspect identified,2022-09
Vehicle crime,104808521,2022-09,51.525992,On or near Grittleton Road,-0.196447,Investigation complete; no suspect identified,2022-09
Vehicle crime,104844789,2022-09,51.526509,On or near Sutherland Avenue,-0.185095,Investigation complete; no suspect identified,2022-09
Vehicle crime,104835845,2022-09,51.515753,On or near John Prince's Street,-0.143092,Under investigation,2022-09
Vehicle crime,104836520,2022-09,51.525603,On or near Clifton Road,-0.179408,Under investigation,2022-09
Vehicle crime,104836528,2022-09,51.516684,On or near ,-0.150751,Under investigation,2022-09
Vehicle crime,104836531,2022-09,51.509514,On or near ,-0.131269,Under investigation,2022-09
Vehicle crime,104836559,2022-09,51.505618,On or near Hertford Street,-0.148735,Under investigation,2022-09
Vehicle crime,104806730,2022-09,51.511312,On or near Lower James Street,-0.136326,Under investigation,2022-09
Vehicle crime,104795948,2022-09,51.513238,On or near Red Place,-0.155199,Under investigation,2022-09
Vehicle crime,104857209,2022-09,51.517311,On or near Dean's Mews,-0.145464,Investigation complete; no suspect identified,2022-09
Vehicle crime,104851859,2022-09,51.528475,On or near Wymering Road,-0.193581,Under investigation,2022-09
Vehicle crime,104806693,2022-09,51.517889,On or near Sale Place,-0.169655,Under investigation,2022-09
Vehicle crime,104809808,2022-09,51.516714,On or near Portman Close,-0.156659,Investigation complete; no suspect identified,2022-09
Vehicle crime,104809871,2022-09,51.516366,On or near A5204,-0.148832,Investigation complete; no suspect identified,2022-09
Vehicle crime,104809902,2022-09,51.515748,On or near ,-0.164999,Under investigation,2022-09
Vehicle crime,104810070,2022-09,51.495129,On or near Francis Street,-0.138240,Investigation complete; no suspect identified,2022-09
Vehicle crime,104826226,2022-09,51.521436,On or near Devonshire Close,-0.147012,Investigation complete; no suspect identified,2022-09
Vehicle crime,104811990,2022-09,51.496440,On or near Spencer Place,-0.135867,Investigation complete; no suspect identified,2022-09
Vehicle crime,104825580,2022-09,51.512789,On or near Ingestre Place,-0.135372,Investigation complete; no suspect identified,2022-09
Vehicle crime,104802291,2022-09,51.505500,On or near Little St James's Street,-0.138998,Investigation complete; no suspect identified,2022-09
Vehicle crime,104812268,2022-09,51.501593,On or near Trevor Street,-0.164949,Investigation complete; no suspect identified,2022-09
Vehicle crime,104825563,2022-09,51.509986,On or near Cork St Mews,-0.141741,Investigation complete; no suspect identified,2022-09
Vehicle crime,104825499,2022-09,51.508699,On or near Albany Courtyard,-0.138306,Under investigation,2022-09
Vehicle crime,104843842,2022-09,51.510827,On or near ,-0.186872,Under investigation,2022-09
Vehicle crime,104844028,2022-09,51.518142,On or near Old Marylebone Road,-0.167440,Investigation complete; no suspect identified,2022-09
Vehicle crime,104857444,2022-09,51.522359,On or near ,-0.159386,Investigation complete; no suspect identified,2022-09
Vehicle crime,104844272,2022-09,51.518724,On or near St Stephen's Mews,-0.196273,Under investigation,2022-09
Vehicle crime,104857755,2022-09,51.521919,On or near ,-0.159995,Investigation complete; no suspect identified,2022-09
Vehicle crime,104844277,2022-09,51.527477,On or near Rowan Walk,-0.213544,Investigation complete; no suspect identified,2022-09
Vehicle crime,104857894,2022-09,51.522834,On or near Penfold Street,-0.171374,Investigation complete; no suspect identified,2022-09
Vehicle crime,104844438,2022-09,51.510433,On or near ,-0.140455,Investigation complete; no suspect identified,2022-09
Vehicle crime,104844955,2022-09,51.523645,On or near Formosa Street,-0.186521,Under investigation,2022-09
Vehicle crime,104844968,2022-09,51.513986,On or near Duck Lane,-0.134833,Investigation complete; no suspect identified,2022-09
Vehicle crime,104858360,2022-09,51.516850,On or near ,-0.187445,Investigation complete; no suspect identified,2022-09
Vehicle crime,104834417,2022-09,51.513470,On or near Broadwick Street,-0.136339,Investigation complete; no suspect identified,2022-09
Vehicle crime,104834667,2022-09,51.506148,On or near Derby Street,-0.149851,Under investigation,2022-09
Vehicle crime,104834680,2022-09,51.521945,On or near A501,-0.158206,Under investigation,2022-09
Vehicle crime,104859105,2022-09,51.500095,On or near Exhibition Road,-0.174460,Investigation complete; no suspect identified,2022-09
Vehicle crime,104859212,2022-09,51.523661,On or near Maryland Road,-0.194550,Investigation complete; no suspect identified,2022-09
Vehicle crime,104828296,2022-09,51.531669,On or near Cavendish Avenue,-0.172794,Investigation complete; no suspect identified,2022-09
Vehicle crime,104835051,2022-09,51.532548,On or near A5205,-0.166314,Under investigation,2022-09
Vehicle crime,104860466,2022-09,51.487435,On or near Chichester Street,-0.136234,Investigation complete; no suspect identified,2022-09
Vehicle crime,104831063,2022-09,51.500905,On or near William Mews,-0.157772,Investigation complete; no suspect identified,2022-09
Vehicle crime,104831139,2022-09,51.534357,On or near Allitsen Road,-0.168159,Under investigation,2022-09
Vehicle crime,104831180,2022-09,51.512674,On or near Ilchester Gardens,-0.191151,Under investigation,2022-09
Vehicle crime,104831192,2022-09,51.512379,On or near ,-0.129379,Under investigation,2022-09
Vehicle crime,104831307,2022-09,51.512379,On or near ,-0.129379,Under investigation,2022-09
Vehicle crime,104847245,2022-09,51.525755,On or near Chippenham Road,-0.197408,Investigation complete; no suspect identified,2022-09
Vehicle crime,104862185,2022-09,51.533514,On or near Randolph Gardens,-0.190325,Investigation complete; no suspect identified,2022-09
Vehicle crime,104805925,2022-09,51.523340,On or near Warwick Avenue,-0.183650,Investigation complete; no suspect identified,2022-09
Vehicle crime,104863142,2022-09,51.499841,On or near Prince Consort Road,-0.177193,Investigation complete; no suspect identified,2022-09
Vehicle crime,104805884,2022-09,51.514823,On or near Dryden Street,-0.122491,Under investigation,2022-09
Vehicle crime,104828814,2022-09,51.500090,On or near Trevor Square,-0.164303,Investigation complete; no suspect identified,2022-09
Vehicle crime,104853896,2022-09,51.516597,On or near A5204,-0.147526,Under investigation,2022-09
Vehicle crime,104853897,2022-09,51.523340,On or near Warwick Avenue,-0.183650,Investigation complete; no suspect identified,2022-09
Vehicle crime,104805816,2022-09,51.506610,On or near St James's Square,-0.135250,Under investigation,2022-09
Vehicle crime,104854580,2022-09,51.507970,On or near Charles Ii Street,-0.133162,Investigation complete; no suspect identified,2022-09
Vehicle crime,104805815,2022-09,51.509396,On or near Orange Street,-0.130626,Under investigation,2022-09
Vehicle crime,104855277,2022-09,51.512136,On or near ,-0.134995,Investigation complete; no suspect identified,2022-09
Vehicle crime,104824506,2022-09,51.533275,On or near Bridgeman Street,-0.169096,Investigation complete; no suspect identified,2022-09
Vehicle crime,104825928,2022-09,51.518237,On or near ,-0.149462,Investigation complete; no suspect identified,2022-09
Vehicle crime,104847275,2022-09,51.526796,On or near Henderson Drive,-0.174589,Investigation complete; no suspect identified,2022-09
Vehicle crime,104846158,2022-09,51.493025,On or near Upper Tachbrook Street,-0.139391,Investigation complete; no suspect identified,2022-09
Vehicle crime,104846218,2022-09,51.516488,On or near Cavendish Square,-0.145743,Under investigation,2022-09
Vehicle crime,104824394,2022-09,51.515447,On or near Serle Street,-0.114293,Under investigation,2022-09
Vehicle crime,104824381,2022-09,51.522298,On or near Delamere Terrace,-0.187829,Under investigation,2022-09
Vehicle crime,104847400,2022-09,51.530654,On or near Lanark Road,-0.185623,Investigation complete; no suspect identified,2022-09
Vehicle crime,104847542,2022-09,51.534126,On or near Eamont Street,-0.166567,Investigation complete; no suspect identified,2022-09
Vehicle crime,104848151,2022-09,51.516178,On or near ,-0.131904,Investigation complete; no suspect identified,2022-09
Vehicle crime,104849768,2022-09,51.516217,On or near Marylebone Lane,-0.149688,Under investigation,2022-09
Vehicle crime,104830547,2022-09,51.524224,On or near Huntsworth Mews,-0.161343,Investigation complete; no suspect identified,2022-09
Vehicle crime,104802782,2022-09,51.520778,On or near ,-0.150325,Under investigation,2022-09
Vehicle crime,104850145,2022-09,51.512136,On or near ,-0.134995,Under investigation,2022-09
Vehicle crime,104850884,2022-09,51.506814,On or near Ryder Street,-0.138469,Investigation complete; no suspect identified,2022-09
Vehicle crime,104858021,2022-09,51.506270,On or near Pall Mall Place,-0.137627,Investigation complete; no suspect identified,2022-09
Vehicle crime,104858079,2022-09,51.515246,On or near Radnor Place,-0.170338,Under investigation,2022-09
Vehicle crime,104849954,2022-09,51.511844,On or near Elms Mews,-0.177031,Investigation complete; no suspect identified,2022-09
Vehicle crime,104802275,2022-09,51.501001,On or near Raphael Street,-0.163315,Under investigation,2022-09
Vehicle crime,104837798,2022-09,51.517883,On or near Junction Place,-0.171025,Under investigation,2022-09
Vehicle crime,104837791,2022-09,51.512000,On or near Shepherds Place,-0.154255,Investigation complete; no suspect identified,2022-09
Vehicle crime,104837939,2022-09,51.527917,On or near Ashworth Road,-0.185400,Under investigation,2022-09
Vehicle crime,104859498,2022-09,51.521919,On or near ,-0.159995,Under investigation,2022-09
Vehicle crime,104802781,2022-09,51.514429,On or near Kensington Gardens Square,-0.190678,Under investigation,2022-09
Vehicle crime,104860937,2022-09,51.514875,On or near Talbot Square,-0.174792,Under investigation,2022-09
Vehicle crime,104830984,2022-09,51.512136,On or near ,-0.134995,Investigation complete; no suspect identified,2022-09
Vehicle crime,104821966,2022-09,51.515727,On or near ,-0.136304,Under investigation,2022-09
Vehicle crime,104838509,2022-09,51.524305,On or near Clifton Gardens,-0.182127,Investigation complete; no suspect identified,2022-09
Vehicle crime,104823951,2022-09,51.510253,On or near Adam's Row,-0.150665,Investigation complete; no suspect identified,2022-09
Vehicle crime,104818422,2022-09,51.511475,On or near Burleigh Street,-0.120625,Investigation complete; no suspect identified,2022-09
Vehicle crime,104833383,2022-09,51.513046,On or near ,-0.122679,Investigation complete; no suspect identified,2022-09
Vehicle crime,104834278,2022-09,51.507576,On or near ,-0.141776,Under investigation,2022-09
Vehicle crime,104829539,2022-09,51.534324,On or near Kingsmill Terrace,-0.172933,Under investigation,2022-09
Vehicle crime,104830649,2022-09,51.515282,On or near Heads Mews,-0.197014,Under investigation,2022-09
Vehicle crime,104798404,2022-09,51.509514,On or near ,-0.131269,Under investigation,2022-09
Vehicle crime,104840094,2022-09,51.536978,On or near Woronzow Road,-0.169524,Under investigation,2022-09
Vehicle crime,104842315,2022-09,51.518485,On or near ,-0.152061,Investigation complete; no suspect identified,2022-09
Vehicle crime,104842836,2022-09,51.531711,On or near A5205,-0.166809,Under investigation,2022-09
Vehicle crime,104842917,2022-09,51.498175,On or near Palace Street,-0.140363,Under investigation,2022-09
Vehicle crime,104842960,2022-09,51.512613,On or near Green Street,-0.155470,Investigation complete; no suspect identified,2022-09
Vehicle crime,104857756,2022-09,51.509396,On or near Orange Street,-0.130626,Investigation complete; no suspect identified,2022-09
Vehicle crime,104843946,2022-09,51.523586,On or near Crompton Street,-0.176923,Investigation complete; no suspect identified,2022-09
Vehicle crime,104835985,2022-09,51.512336,On or near Brook's Mews,-0.147050,Investigation complete; no suspect identified,2022-09
Vehicle crime,104834832,2022-09,51.516880,On or near Berners Place,-0.135854,Investigation complete; no suspect identified,2022-09
Vehicle crime,104814406,2022-09,51.524764,On or near St. Peter's Place,-0.190888,Under investigation,2022-09
Vehicle crime,104841067,2022-09,51.525851,On or near Northwick Terrace,-0.176847,Under investigation,2022-09
Vehicle crime,104844459,2022-09,51.518059,On or near Dartmouth Close,-0.199845,Investigation complete; no suspect identified,2022-09
Vehicle crime,104825979,2022-09,51.524305,On or near Clifton Gardens,-0.182127,Investigation complete; no suspect identified,2022-09
Vehicle crime,104821675,2022-09,51.532990,On or near Culworth Street,-0.166945,Investigation complete; no suspect identified,2022-09
Vehicle crime,104851718,2022-09,51.529804,On or near Hall Gate,-0.177756,Awaiting court outcome,2022-09
Vehicle crime,104862314,2022-09,51.524305,On or near Clifton Gardens,-0.182127,Investigation complete; no suspect identified,2022-09
Vehicle crime,104863675,2022-09,51.519712,On or near Chapel Street,-0.167204,Investigation complete; no suspect identified,2022-09
Vehicle crime,104864425,2022-09,51.527571,On or near Lauderdale Road,-0.186899,Investigation complete; no suspect identified,2022-09
Vehicle crime,104864108,2022-09,51.535096,On or near Townsend Road,-0.165375,Investigation complete; no suspect identified,2022-09
Vehicle crime,104835846,2022-09,51.511191,On or near St Petersburgh Place,-0.190647,Investigation complete; no suspect identified,2022-09
Vehicle crime,104836665,2022-09,51.501593,On or near Trevor Street,-0.164949,Investigation complete; no suspect identified,2022-09
Vehicle crime,104838241,2022-09,51.525742,On or near Randolph Avenue,-0.180830,Investigation complete; no suspect identified,2022-09
Vehicle crime,104809798,2022-09,51.501359,On or near Wilton Row,-0.154656,Investigation complete; no suspect identified,2022-09
Vehicle crime,104804734,2022-09,51.499196,On or near Relton Mews,-0.166399,Under investigation,2022-09
Vehicle crime,104804726,2022-09,51.522982,On or near Bristol Gardens,-0.186101,Under investigation,2022-09
Vehicle crime,104837835,2022-09,51.512649,On or near Providence Court,-0.152672,Investigation complete; no suspect identified,2022-09
Vehicle crime,104828261,2022-09,51.510900,On or near ,-0.127984,Investigation complete; no suspect identified,2022-09
Vehicle crime,104850806,2022-09,51.514429,On or near Kensington Gardens Square,-0.190678,Investigation complete; no suspect identified,2022-09
Vehicle crime,104798210,2022-09,51.507201,On or near ,-0.137387,Under investigation,2022-09
Vehicle crime,104818458,2022-09,51.538633,On or near The Marlowes,-0.175356,Investigation complete; no suspect identified,2022-09
Vehicle crime,104802746,2022-09,51.528290,On or near Lanark Mews,-0.182790,Investigation complete; no suspect identified,2022-09
Vehicle crime,104821948,2022-09,51.506148,On or near Derby Street,-0.149851,Investigation complete; no suspect identified,2022-09
Vehicle crime,104803413,2022-09,51.515267,On or near Gloucester Mews West,-0.181478,Investigation complete; no suspect identified,2022-09
Vehicle crime,104804478,2022-09,51.520127,On or near Ogle Street,-0.139887,Investigation complete; no suspect identified,2022-09
Vehicle crime,104804474,2022-09,51.535455,On or near Prince Albert Road,-0.162433,Investigation complete; no suspect identified,2022-09
Vehicle crime,104862140,2022-09,51.525416,On or near Warrington Crescent,-0.184187,Investigation complete; no suspect identified,2022-09
Vehicle crime,104804198,2022-09,51.518862,On or near Elsie Lane Court,-0.192390,Investigation complete; no suspect identified,2022-09
Vehicle crime,104800357,2022-09,51.505942,On or near Whitehall Court,-0.124412,Investigation complete; no suspect identified,2022-09
Vehicle crime,104825587,2022-09,51.490532,On or near Tachbrook Street,-0.137001,Investigation complete; no suspect identified,2022-09
Vehicle crime,104824980,2022-09,51.512590,On or near Essex Street,-0.112811,Investigation complete; no suspect identified,2022-09
Vehicle crime,104798185,2022-09,51.510433,On or near Orme Square,-0.189899,Under investigation,2022-09
Vehicle crime,104836683,2022-09,51.519479,On or near Montagu Row,-0.156965,Investigation complete; no suspect identified,2022-09
Vehicle crime,104805768,2022-09,51.529164,On or near B507,-0.175922,Investigation complete; no suspect identified,2022-09
Vehicle crime,104805818,2022-09,51.486807,On or near St George's Square Mews,-0.133480,Investigation complete; no suspect identified,2022-09
Vehicle crime,104806698,2022-09,51.507334,On or near Duke Street St James's,-0.137800,Investigation complete; no suspect identified,2022-09
Vehicle crime,104809835,2022-09,51.521724,On or near Oldbury Place,-0.152161,Under investigation,2022-09
Vehicle crime,104806697,2022-09,51.517901,On or near Kendall Place,-0.154924,Investigation complete; no suspect identified,2022-09
Vehicle crime,104808524,2022-09,51.519214,On or near Broadstone Place,-0.155549,Investigation complete; no suspect identified,2022-09
Vehicle crime,104808053,2022-09,51.516894,On or near Baker's Mews,-0.154389,Investigation complete; no suspect identified,2022-09
Vehicle crime,104820947,2022-09,51.506814,On or near Ryder Street,-0.138469,Investigation complete; no suspect identified,2022-09
Vehicle crime,104824070,2022-09,51.500095,On or near Exhibition Road,-0.174460,Investigation complete; no suspect identified,2022-09
Vehicle crime,104809901,2022-09,51.536356,On or near St James's Terrace Mews,-0.161965,Investigation complete; no suspect identified,2022-09
Vehicle crime,104808145,2022-09,51.504176,On or near Hamilton Mews,-0.149643,Investigation complete; no suspect identified,2022-09
Vehicle crime,104808065,2022-09,51.516022,On or near Westbourne Grove Terrace,-0.190168,Investigation complete; no suspect identified,2022-09
Vehicle crime,104838264,2022-09,51.499376,On or near ,-0.179071,Investigation complete; no suspect identified,2022-09
Vehicle crime,104813420,2022-09,51.527499,On or near Hamilton Close,-0.176392,Investigation complete; no suspect identified,2022-09
Vehicle crime,104814300,2022-09,51.524107,On or near Brunswick Place,-0.149311,Investigation complete; no suspect identified,2022-09
Vehicle crime,104852839,2022-09,51.516189,On or near Duke's Mews,-0.151852,Investigation complete; no suspect identified,2022-09
Vehicle crime,104808050,2022-09,51.509514,On or near ,-0.131269,Under investigation,2022-09
Vehicle crime,104803879,2022-09,51.508814,On or near ,-0.154110,Under investigation,2022-09
Vehicle crime,104803637,2022-09,51.500090,On or near Trevor Square,-0.164303,Investigation complete; no suspect identified,2022-09
Vehicle crime,104803383,2022-09,51.512379,On or near ,-0.129379,Under investigation,2022-09
Vehicle crime,104813113,2022-09,51.531418,On or near Abercorn Close,-0.180964,Under investigation,2022-09
Vehicle crime,104804060,2022-09,51.517423,On or near Westbourne Gardens,-0.190040,Under investigation,2022-09
Vehicle crime,104809919,2022-09,51.530654,On or near Lanark Road,-0.185623,Investigation complete; no suspect identified,2022-09
Vehicle crime,104835082,2022-09,51.515434,On or near Paddington,-0.175432,Under investigation,2022-09
Vehicle crime,104805861,2022-09,51.536978,On or near Woronzow Road,-0.169524,Investigation complete; no suspect identified,2022-09
Vehicle crime,104859106,2022-09,51.491832,On or near Belgrave Road,-0.141313,Investigation complete; no suspect identified,2022-09
Vehicle crime,104807225,2022-09,51.513647,On or near Queen's Gardens,-0.181960,Investigation complete; no suspect identified,2022-09
Vehicle crime,104863698,2022-09,51.500905,On or near William Mews,-0.157772,Investigation complete; no suspect identified,2022-09
Vehicle crime,104840945,2022-09,51.501001,On or near Raphael Street,-0.163315,Investigation complete; no suspect identified,2022-09
Vehicle crime,104802296,2022-09,51.531711,On or near A5205,-0.166809,Investigation complete; no suspect identified,2022-09
Vehicle crime,104851107,2022-09,51.518384,On or near Crawford Place,-0.165672,Investigation complete; no suspect identified,2022-09
Vehicle crime,104833385,2022-09,51.527869,On or near Huxley Street,-0.212750,Investigation complete; no suspect identified,2022-09
Vehicle crime,104819454,2022-09,51.533473,On or near ,-0.175461,Investigation complete; no suspect identified,2022-09
Vehicle crime,104821947,2022-09,51.516032,On or near Seymour Mews,-0.153890,Investigation complete; no suspect identified,2022-09
Vehicle crime,104802332,2022-09,51.486807,On or near St George's Square Mews,-0.133480,Investigation complete; no suspect identified,2022-09
Vehicle crime,104803382,2022-09,51.512379,On or near ,-0.129379,Under investigation,2022-09
Vehicle crime,104803575,2022-09,51.514052,On or near ,-0.154345,Under investigation,2022-09
Vehicle crime,104803606,2022-09,51.501001,On or near Raphael Street,-0.163315,Under investigation,2022-09
Vehicle crime,104802299,2022-09,51.510827,On or near ,-0.186872,Investigation complete; no suspect identified,2022-09
Vehicle crime,104821585,2022-09,51.513575,On or near Pollen Street,-0.142373,Investigation complete; no suspect identified,2022-09
Vehicle crime,105221462,2022-09,51.523520,Marylebone (station),-0.162972,Under investigation,2022-09
Vehicle crime,104821999,2022-09,51.522539,On or near Dorset Square,-0.161137,Investigation complete; no suspect identified,2022-09
Vehicle crime,104837266,2022-09,51.508556,On or near Babmaes Street,-0.134925,Investigation complete; no suspect identified,2022-09
Vehicle crime,104861548,2022-09,51.519073,On or near ,-0.171222,Investigation complete; no suspect identified,2022-09
Vehicle crime,104843295,2022-09,51.499841,On or near Prince Consort Road,-0.177193,Investigation complete; no suspect identified,2022-09
Vehicle crime,104819059,2022-09,51.517919,On or near ,-0.145611,Investigation complete; no suspect identified,2022-09
Vehicle crime,104825497,2022-09,51.515648,On or near Monmouth Place,-0.192734,Investigation complete; no suspect identified,2022-09
Vehicle crime,104805078,2022-09,51.527914,On or near St John's Wood Road,-0.173593,Investigation complete; no suspect identified,2022-09
Vehicle crime,104844108,2022-09,51.499694,On or near ,-0.156916,Investigation complete; no suspect identified,2022-09
Vehicle crime,104802770,2022-09,51.517701,On or near Orsett Mews,-0.185950,Investigation complete; no suspect identified,2022-09
Vehicle crime,104805951,2022-09,51.510433,On or near Orme Square,-0.189899,Investigation complete; no suspect identified,2022-09
Vehicle crime,104862333,2022-09,51.524324,On or near Ivor Place,-0.161397,Investigation complete; no suspect identified,2022-09
Vehicle crime,104861085,2022-09,51.532895,On or near Newcourt Street,-0.167814,Investigation complete; no suspect identified,2022-09
Vehicle crime,104860167,2022-09,51.516691,On or near Burwood Place,-0.166071,Investigation complete; no suspect identified,2022-09
Vehicle crime,104864593,2022-09,51.533415,On or near Rudolph Road,-0.192636,Under investigation,2022-09
Vehicle crime,104820182,2022-09,51.494071,On or near Eaton Mews West,-0.152674,Investigation complete; no suspect identified,2022-09
Vehicle crime,104820952,2022-09,51.510827,On or near ,-0.186872,Investigation complete; no suspect identified,2022-09
Vehicle crime,104817860,2022-09,51.499935,On or near Belgrave Mews North,-0.155607,Investigation complete; no suspect identified,2022-09
Vehicle crime,104860666,2022-09,51.505546,On or near Curzon Gate,-0.151547,Under investigation,2022-09
Vehicle crime,104858402,2022-09,51.520558,On or near Durweston Mews,-0.157498,Under investigation,2022-09
Vehicle crime,104850978,2022-09,51.517875,On or near Wimpole Street,-0.148137,Investigation complete; no suspect identified,2022-09
Vehicle crime,104848111,2022-09,51.514536,On or near ,-0.140043,Under investigation,2022-09
Vehicle crime,104847742,2022-09,51.524117,On or near Surrendale Place,-0.192643,Under investigation,2022-09
Vehicle crime,104846215,2022-09,51.510641,On or near Bruton Street,-0.144467,Under investigation,2022-09
Vehicle crime,104854806,2022-09,51.522982,On or near Bristol Gardens,-0.186101,Under investigation,2022-09
Vehicle crime,104853994,2022-09,51.524898,On or near Frampton Street,-0.172805,Investigation complete; no suspect identified,2022-09
Vehicle crime,104852837,2022-09,51.523661,On or near Maryland Road,-0.194550,Investigation complete; no suspect identified,2022-09
Vehicle crime,104836910,2022-09,51.512136,On or near ,-0.134995,Under investigation,2022-09
Vehicle crime,104836794,2022-09,51.512136,On or near ,-0.134995,Investigation complete; no suspect identified,2022-09
Vehicle crime,104836678,2022-09,51.499694,On or near ,-0.156916,Under investigation,2022-09
Vehicle crime,104834660,2022-09,51.526930,On or near Elgin Avenue,-0.192532,Under investigation,2022-09
Vehicle crime,104834467,2022-09,51.521919,On or near ,-0.159995,Investigation complete; no suspect identified,2022-09
Vehicle crime,104844309,2022-09,51.510433,On or near ,-0.140455,Under investigation,2022-09
Vehicle crime,104843010,2022-09,51.511693,On or near Water Street,-0.113511,Under investigation,2022-09
Vehicle crime,104840786,2022-09,51.514209,On or near ,-0.137000,Under investigation,2022-09
Vehicle crime,104840229,2022-09,51.495424,On or near Medway Street,-0.131903,Under investigation,2022-09
Vehicle crime,104831077,2022-09,51.527914,On or near St John's Wood Road,-0.173593,Investigation complete; no suspect identified,2022-09
Vehicle crime,104830501,2022-09,51.525113,On or near Orchardson Street,-0.173316,Under investigation,2022-09
Vehicle crime,104829402,2022-09,51.516597,On or near A5204,-0.147526,Under investigation,2022-09
Vehicle crime,104834253,2022-09,51.516788,On or near Westbourne Terrace Mews,-0.182167,Under investigation,2022-09
