LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2003-Q1,85.26888308
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2003-Q2,86.73608764
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2003-Q3,89.76759757
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2003-Q4,91.45827295
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2004-Q1,93.3221829
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2004-Q2,94.965439
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2004-Q3,95.04922089
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2004-Q4,95.28501383
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2005-Q1,96.76401652
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2005-Q2,98.23053363
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2005-Q3,100.0882542
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2005-Q4,102.3841798
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2006-Q1,101.5181135
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2006-Q2,101.7580788
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2006-Q3,101.7208721
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2006-Q4,102.1148058
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2007-Q1,102.0512802
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2007-Q2,101.675726
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2007-Q3,101.5471763
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2007-Q4,101.2138135
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2008-Q1,100.7122384
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2008-Q2,99.75292843
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2008-Q3,98.10349023
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2008-Q4,94.36337918
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2009-Q1,98.4855016
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2009-Q2,101.7173777
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2009-Q3,104.8714804
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2009-Q4,108.054184
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2010-Q1,109.0009491
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2010-Q2,109.2111688
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2010-Q3,110.6560097
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2010-Q4,110.8365108
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2011-Q1,109.6980925
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2011-Q2,110.4160857
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2011-Q3,109.9364875
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2011-Q4,108.9706702
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2012-Q1,109.1708707
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2012-Q2,108.4676051
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2012-Q3,107.8311485
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2012-Q4,108.2002095
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2013-Q1,107.5494971
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2013-Q2,106.8324084
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2013-Q3,106.4146163
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2013-Q4,105.4591881
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2014-Q1,104.5056332
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2014-Q2,103.3871281
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2014-Q3,102.5306396
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2014-Q4,101.5431813
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2015-Q1,100.729771
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2015-Q2,100.127542
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2015-Q3,99.75384916
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2015-Q4,99.38883788
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2016-Q1,98.90147576
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2016-Q2,98.66807976
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2016-Q3,98.57068492
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2016-Q4,98.02713718
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2017-Q1,98.45217432
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2017-Q2,98.2527191
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2017-Q3,97.95078129
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2017-Q4,97.61896287
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2018-Q1,97.4933097
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2018-Q2,97.44449551
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2018-Q3,97.1764104
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2018-Q4,96.90371618
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2019-Q1,96.64173021
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2019-Q2,96.57821149
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2019-Q3,96.33425596
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2019-Q4,95.67008333
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2020-Q1,96.26297067
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2020-Q2,95.78645688
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2020-Q3,96.76282506
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2020-Q4,97.93648426
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2021-Q1,98.94597031
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2021-Q2,100.023398
FIN,HOUSECOST,PRICERENT,IDX2015,Q,2021-Q3,100.7356258
FIN,HOUSECOST,REAL,IDX2015,Q,1970-Q1,57.68927261
FIN,HOUSECOST,REAL,IDX2015,Q,1970-Q2,58.77221269
FIN,HOUSECOST,REAL,IDX2015,Q,1970-Q3,58.85324367
FIN,HOUSECOST,REAL,IDX2015,Q,1970-Q4,59.06645836
FIN,HOUSECOST,REAL,IDX2015,Q,1971-Q1,56.69747743
FIN,HOUSECOST,REAL,IDX2015,Q,1971-Q2,58.95276155
FIN,HOUSECOST,REAL,IDX2015,Q,1971-Q3,56.56260837
FIN,HOUSECOST,REAL,IDX2015,Q,1971-Q4,56.39161357
FIN,HOUSECOST,REAL,IDX2015,Q,1972-Q1,56.68037293
FIN,HOUSECOST,REAL,IDX2015,Q,1972-Q2,56.65803919
FIN,HOUSECOST,REAL,IDX2015,Q,1972-Q3,57.85130346
FIN,HOUSECOST,REAL,IDX2015,Q,1972-Q4,59.26646349
FIN,HOUSECOST,REAL,IDX2015,Q,1973-Q1,61.12443113
FIN,HOUSECOST,REAL,IDX2015,Q,1973-Q2,63.17576587
FIN,HOUSECOST,REAL,IDX2015,Q,1973-Q3,66.59815551
FIN,HOUSECOST,REAL,IDX2015,Q,1973-Q4,68.29448511
FIN,HOUSECOST,REAL,IDX2015,Q,1974-Q1,66.72402008
FIN,HOUSECOST,REAL,IDX2015,Q,1974-Q2,66.32163784
FIN,HOUSECOST,REAL,IDX2015,Q,1974-Q3,64.95522348
FIN,HOUSECOST,REAL,IDX2015,Q,1974-Q4,63.35807324
FIN,HOUSECOST,REAL,IDX2015,Q,1975-Q1,58.68417332
FIN,HOUSECOST,REAL,IDX2015,Q,1975-Q2,57.97879226
FIN,HOUSECOST,REAL,IDX2015,Q,1975-Q3,57.77767512
FIN,HOUSECOST,REAL,IDX2015,Q,1975-Q4,60.09127888
FIN,HOUSECOST,REAL,IDX2015,Q,1976-Q1,56.01329106
FIN,HOUSECOST,REAL,IDX2015,Q,1976-Q2,55.90893579
FIN,HOUSECOST,REAL,IDX2015,Q,1976-Q3,54.79971645
FIN,HOUSECOST,REAL,IDX2015,Q,1976-Q4,53.93330044
FIN,HOUSECOST,REAL,IDX2015,Q,1977-Q1,52.7819706
FIN,HOUSECOST,REAL,IDX2015,Q,1977-Q2,51.5507599
FIN,HOUSECOST,REAL,IDX2015,Q,1977-Q3,50.34637485
FIN,HOUSECOST,REAL,IDX2015,Q,1977-Q4,49.75890748
FIN,HOUSECOST,REAL,IDX2015,Q,1978-Q1,49.24624557
FIN,HOUSECOST,REAL,IDX2015,Q,1978-Q2,49.12182658
FIN,HOUSECOST,REAL,IDX2015,Q,1978-Q3,48.17136521
FIN,HOUSECOST,REAL,IDX2015,Q,1978-Q4,48.78269779
FIN,HOUSECOST,REAL,IDX2015,Q,1979-Q1,47.74501353
FIN,HOUSECOST,REAL,IDX2015,Q,1979-Q2,47.82421062
FIN,HOUSECOST,REAL,IDX2015,Q,1979-Q3,48.16883394
FIN,HOUSECOST,REAL,IDX2015,Q,1979-Q4,48.61731571
FIN,HOUSECOST,REAL,IDX2015,Q,1980-Q1,48.4796039
FIN,HOUSECOST,REAL,IDX2015,Q,1980-Q2,49.11728564
FIN,HOUSECOST,REAL,IDX2015,Q,1980-Q3,50.31793539
FIN,HOUSECOST,REAL,IDX2015,Q,1980-Q4,49.36491957
FIN,HOUSECOST,REAL,IDX2015,Q,1981-Q1,50.05263329
FIN,HOUSECOST,REAL,IDX2015,Q,1981-Q2,50.30680534
FIN,HOUSECOST,REAL,IDX2015,Q,1981-Q3,51.20390856
FIN,HOUSECOST,REAL,IDX2015,Q,1981-Q4,52.00883736
FIN,HOUSECOST,REAL,IDX2015,Q,1982-Q1,53.39489933
FIN,HOUSECOST,REAL,IDX2015,Q,1982-Q2,54.26946211
FIN,HOUSECOST,REAL,IDX2015,Q,1982-Q3,55.45017443
FIN,HOUSECOST,REAL,IDX2015,Q,1982-Q4,57.49343114
FIN,HOUSECOST,REAL,IDX2015,Q,1983-Q1,59.1132643
FIN,HOUSECOST,REAL,IDX2015,Q,1983-Q2,60.40107303
FIN,HOUSECOST,REAL,IDX2015,Q,1983-Q3,62.13464754
FIN,HOUSECOST,REAL,IDX2015,Q,1983-Q4,63.39983687
FIN,HOUSECOST,REAL,IDX2015,Q,1984-Q1,63.46532118
FIN,HOUSECOST,REAL,IDX2015,Q,1984-Q2,64.06745828
FIN,HOUSECOST,REAL,IDX2015,Q,1984-Q3,65.19669713
FIN,HOUSECOST,REAL,IDX2015,Q,1984-Q4,63.97374832
FIN,HOUSECOST,REAL,IDX2015,Q,1985-Q1,64.16196413
FIN,HOUSECOST,REAL,IDX2015,Q,1985-Q2,63.36383096
FIN,HOUSECOST,REAL,IDX2015,Q,1985-Q3,63.18202445
FIN,HOUSECOST,REAL,IDX2015,Q,1985-Q4,63.10056294
FIN,HOUSECOST,REAL,IDX2015,Q,1986-Q1,63.68996291
FIN,HOUSECOST,REAL,IDX2015,Q,1986-Q2,62.3115596
FIN,HOUSECOST,REAL,IDX2015,Q,1986-Q3,62.84945535
FIN,HOUSECOST,REAL,IDX2015,Q,1986-Q4,63.69337904
FIN,HOUSECOST,REAL,IDX2015,Q,1987-Q1,63.63540148
FIN,HOUSECOST,REAL,IDX2015,Q,1987-Q2,66.27734452
FIN,HOUSECOST,REAL,IDX2015,Q,1987-Q3,68.45011727
FIN,HOUSECOST,REAL,IDX2015,Q,1987-Q4,71.09584278
FIN,HOUSECOST,REAL,IDX2015,Q,1988-Q1,76.33260362
FIN,HOUSECOST,REAL,IDX2015,Q,1988-Q2,82.25474942
FIN,HOUSECOST,REAL,IDX2015,Q,1988-Q3,88.41361673
FIN,HOUSECOST,REAL,IDX2015,Q,1988-Q4,97.22153856
FIN,HOUSECOST,REAL,IDX2015,Q,1989-Q1,102.447189
FIN,HOUSECOST,REAL,IDX2015,Q,1989-Q2,103.4152489
FIN,HOUSECOST,REAL,IDX2015,Q,1989-Q3,102.9824247
FIN,HOUSECOST,REAL,IDX2015,Q,1989-Q4,99.87473831
FIN,HOUSECOST,REAL,IDX2015,Q,1990-Q1,94.89507969
FIN,HOUSECOST,REAL,IDX2015,Q,1990-Q2,93.78079008
FIN,HOUSECOST,REAL,IDX2015,Q,1990-Q3,92.93774682
FIN,HOUSECOST,REAL,IDX2015,Q,1990-Q4,89.09676268
FIN,HOUSECOST,REAL,IDX2015,Q,1991-Q1,82.23984205
FIN,HOUSECOST,REAL,IDX2015,Q,1991-Q2,80.57650039
FIN,HOUSECOST,REAL,IDX2015,Q,1991-Q3,76.72309653
FIN,HOUSECOST,REAL,IDX2015,Q,1991-Q4,72.5115019
FIN,HOUSECOST,REAL,IDX2015,Q,1992-Q1,70.13715235
FIN,HOUSECOST,REAL,IDX2015,Q,1992-Q2,67.14039539
FIN,HOUSECOST,REAL,IDX2015,Q,1992-Q3,62.09262847
FIN,HOUSECOST,REAL,IDX2015,Q,1992-Q4,58.60650876
FIN,HOUSECOST,REAL,IDX2015,Q,1993-Q1,55.58773759
FIN,HOUSECOST,REAL,IDX2015,Q,1993-Q2,54.89505548
FIN,HOUSECOST,REAL,IDX2015,Q,1993-Q3,55.47881302
FIN,HOUSECOST,REAL,IDX2015,Q,1993-Q4,57.67257481
FIN,HOUSECOST,REAL,IDX2015,Q,1994-Q1,57.93552746
FIN,HOUSECOST,REAL,IDX2015,Q,1994-Q2,58.49495859
FIN,HOUSECOST,REAL,IDX2015,Q,1994-Q3,57.70685921
FIN,HOUSECOST,REAL,IDX2015,Q,1994-Q4,57.07280082
FIN,HOUSECOST,REAL,IDX2015,Q,1995-Q1,57.09965066
FIN,HOUSECOST,REAL,IDX2015,Q,1995-Q2,56.80084316
FIN,HOUSECOST,REAL,IDX2015,Q,1995-Q3,56.16027209
FIN,HOUSECOST,REAL,IDX2015,Q,1995-Q4,56.08905681
FIN,HOUSECOST,REAL,IDX2015,Q,1996-Q1,56.48226683
FIN,HOUSECOST,REAL,IDX2015,Q,1996-Q2,58.32712412
FIN,HOUSECOST,REAL,IDX2015,Q,1996-Q3,60.31869745
FIN,HOUSECOST,REAL,IDX2015,Q,1996-Q4,62.12193638
FIN,HOUSECOST,REAL,IDX2015,Q,1997-Q1,65.47695632
FIN,HOUSECOST,REAL,IDX2015,Q,1997-Q2,66.9471901
FIN,HOUSECOST,REAL,IDX2015,Q,1997-Q3,67.84484425
FIN,HOUSECOST,REAL,IDX2015,Q,1997-Q4,69.23620505
FIN,HOUSECOST,REAL,IDX2015,Q,1998-Q1,70.46813227
FIN,HOUSECOST,REAL,IDX2015,Q,1998-Q2,71.54566773
FIN,HOUSECOST,REAL,IDX2015,Q,1998-Q3,72.80746062
FIN,HOUSECOST,REAL,IDX2015,Q,1998-Q4,73.79508638
FIN,HOUSECOST,REAL,IDX2015,Q,1999-Q1,74.38219915
FIN,HOUSECOST,REAL,IDX2015,Q,1999-Q2,75.07757591
FIN,HOUSECOST,REAL,IDX2015,Q,1999-Q3,77.08084476
FIN,HOUSECOST,REAL,IDX2015,Q,1999-Q4,78.0754842
FIN,HOUSECOST,REAL,IDX2015,Q,2000-Q1,78.12774386
FIN,HOUSECOST,REAL,IDX2015,Q,2000-Q2,78.233475
FIN,HOUSECOST,REAL,IDX2015,Q,2000-Q3,76.10009655
FIN,HOUSECOST,REAL,IDX2015,Q,2000-Q4,74.75167965
FIN,HOUSECOST,REAL,IDX2015,Q,2001-Q1,74.4018296
FIN,HOUSECOST,REAL,IDX2015,Q,2001-Q2,73.55279554
FIN,HOUSECOST,REAL,IDX2015,Q,2001-Q3,73.20672632
FIN,HOUSECOST,REAL,IDX2015,Q,2001-Q4,73.69891056
FIN,HOUSECOST,REAL,IDX2015,Q,2002-Q1,75.12389854
FIN,HOUSECOST,REAL,IDX2015,Q,2002-Q2,76.22326273
FIN,HOUSECOST,REAL,IDX2015,Q,2002-Q3,77.34866518
FIN,HOUSECOST,REAL,IDX2015,Q,2002-Q4,78.80184754
FIN,HOUSECOST,REAL,IDX2015,Q,2003-Q1,79.1049234
FIN,HOUSECOST,REAL,IDX2015,Q,2003-Q2,79.70959009
FIN,HOUSECOST,REAL,IDX2015,Q,2003-Q3,81.80811805
FIN,HOUSECOST,REAL,IDX2015,Q,2003-Q4,83.14855609
FIN,HOUSECOST,REAL,IDX2015,Q,2004-Q1,85.4561342
FIN,HOUSECOST,REAL,IDX2015,Q,2004-Q2,87.20768773
FIN,HOUSECOST,REAL,IDX2015,Q,2004-Q3,87.94956118
FIN,HOUSECOST,REAL,IDX2015,Q,2004-Q4,88.59873384
FIN,HOUSECOST,REAL,IDX2015,Q,2005-Q1,90.3699926
FIN,HOUSECOST,REAL,IDX2015,Q,2005-Q2,92.14794452
FIN,HOUSECOST,REAL,IDX2015,Q,2005-Q3,93.93864441
FIN,HOUSECOST,REAL,IDX2015,Q,2005-Q4,96.43648462
FIN,HOUSECOST,REAL,IDX2015,Q,2006-Q1,96.48044914
FIN,HOUSECOST,REAL,IDX2015,Q,2006-Q2,97.70104947
FIN,HOUSECOST,REAL,IDX2015,Q,2006-Q3,98.71494545
FIN,HOUSECOST,REAL,IDX2015,Q,2006-Q4,100.4977131
FIN,HOUSECOST,REAL,IDX2015,Q,2007-Q1,101.2856092
FIN,HOUSECOST,REAL,IDX2015,Q,2007-Q2,102.0322641
FIN,HOUSECOST,REAL,IDX2015,Q,2007-Q3,102.8186793
FIN,HOUSECOST,REAL,IDX2015,Q,2007-Q4,102.5876207
FIN,HOUSECOST,REAL,IDX2015,Q,2008-Q1,101.8720013
FIN,HOUSECOST,REAL,IDX2015,Q,2008-Q2,101.191059
FIN,HOUSECOST,REAL,IDX2015,Q,2008-Q3,99.53938329
FIN,HOUSECOST,REAL,IDX2015,Q,2008-Q4,95.87945231
FIN,HOUSECOST,REAL,IDX2015,Q,2009-Q1,97.31894197
FIN,HOUSECOST,REAL,IDX2015,Q,2009-Q2,97.74769348
FIN,HOUSECOST,REAL,IDX2015,Q,2009-Q3,99.65269595
FIN,HOUSECOST,REAL,IDX2015,Q,2009-Q4,101.9501035
FIN,HOUSECOST,REAL,IDX2015,Q,2010-Q1,103.2990058
FIN,HOUSECOST,REAL,IDX2015,Q,2010-Q2,103.3468771
FIN,HOUSECOST,REAL,IDX2015,Q,2010-Q3,104.8360387
FIN,HOUSECOST,REAL,IDX2015,Q,2010-Q4,104.2812603
FIN,HOUSECOST,REAL,IDX2015,Q,2011-Q1,103.6779909
FIN,HOUSECOST,REAL,IDX2015,Q,2011-Q2,104.3849669
FIN,HOUSECOST,REAL,IDX2015,Q,2011-Q3,103.9876039
FIN,HOUSECOST,REAL,IDX2015,Q,2011-Q4,103.1682771
FIN,HOUSECOST,REAL,IDX2015,Q,2012-Q1,103.6456392
FIN,HOUSECOST,REAL,IDX2015,Q,2012-Q2,103.3322321
FIN,HOUSECOST,REAL,IDX2015,Q,2012-Q3,103.0494278
FIN,HOUSECOST,REAL,IDX2015,Q,2012-Q4,103.5094951
FIN,HOUSECOST,REAL,IDX2015,Q,2013-Q1,102.8430535
FIN,HOUSECOST,REAL,IDX2015,Q,2013-Q2,102.1797875
FIN,HOUSECOST,REAL,IDX2015,Q,2013-Q3,101.9854311
FIN,HOUSECOST,REAL,IDX2015,Q,2013-Q4,101.4032437
FIN,HOUSECOST,REAL,IDX2015,Q,2014-Q1,100.9349725
FIN,HOUSECOST,REAL,IDX2015,Q,2014-Q2,100.6638485
FIN,HOUSECOST,REAL,IDX2015,Q,2014-Q3,100.3115289
FIN,HOUSECOST,REAL,IDX2015,Q,2014-Q4,99.90636265
FIN,HOUSECOST,REAL,IDX2015,Q,2015-Q1,99.89619508
FIN,HOUSECOST,REAL,IDX2015,Q,2015-Q2,99.84289958
FIN,HOUSECOST,REAL,IDX2015,Q,2015-Q3,100.1915229
FIN,HOUSECOST,REAL,IDX2015,Q,2015-Q4,100.0693824
FIN,HOUSECOST,REAL,IDX2015,Q,2016-Q1,100.5819238
FIN,HOUSECOST,REAL,IDX2015,Q,2016-Q2,100.5477914
FIN,HOUSECOST,REAL,IDX2015,Q,2016-Q3,100.9824828
FIN,HOUSECOST,REAL,IDX2015,Q,2016-Q4,100.2796185
FIN,HOUSECOST,REAL,IDX2015,Q,2017-Q1,101.0497731
FIN,HOUSECOST,REAL,IDX2015,Q,2017-Q2,101.2015398
FIN,HOUSECOST,REAL,IDX2015,Q,2017-Q3,101.2698848
FIN,HOUSECOST,REAL,IDX2015,Q,2017-Q4,100.9797597
FIN,HOUSECOST,REAL,IDX2015,Q,2018-Q1,100.9669211
FIN,HOUSECOST,REAL,IDX2015,Q,2018-Q2,101.0942375
FIN,HOUSECOST,REAL,IDX2015,Q,2018-Q3,100.845139
FIN,HOUSECOST,REAL,IDX2015,Q,2018-Q4,100.597165
FIN,HOUSECOST,REAL,IDX2015,Q,2019-Q1,100.979665
FIN,HOUSECOST,REAL,IDX2015,Q,2019-Q2,101.1763757
FIN,HOUSECOST,REAL,IDX2015,Q,2019-Q3,100.9871252
FIN,HOUSECOST,REAL,IDX2015,Q,2019-Q4,100.4625024
FIN,HOUSECOST,REAL,IDX2015,Q,2020-Q1,101.8029162
FIN,HOUSECOST,REAL,IDX2015,Q,2020-Q2,101.3864626
FIN,HOUSECOST,REAL,IDX2015,Q,2020-Q3,102.1366098
FIN,HOUSECOST,REAL,IDX2015,Q,2020-Q4,103.5428922
FIN,HOUSECOST,REAL,IDX2015,Q,2021-Q1,104.5449317
FIN,HOUSECOST,REAL,IDX2015,Q,2021-Q2,104.8525201
FIN,HOUSECOST,REAL,IDX2015,Q,2021-Q3,105.0311917
FIN,HOUSECOST,RENT,IDX2015,Q,1959-Q1,7.44702856
FIN,HOUSECOST,RENT,IDX2015,Q,1959-Q2,7.434186243
FIN,HOUSECOST,RENT,IDX2015,Q,1959-Q3,7.486442157
FIN,HOUSECOST,RENT,IDX2015,Q,1959-Q4,7.769263636
FIN,HOUSECOST,RENT,IDX2015,Q,1960-Q1,7.911042325
FIN,HOUSECOST,RENT,IDX2015,Q,1960-Q2,7.995291314
FIN,HOUSECOST,RENT,IDX2015,Q,1960-Q3,8.061530032
FIN,HOUSECOST,RENT,IDX2015,Q,1960-Q4,8.13926879
FIN,HOUSECOST,RENT,IDX2015,Q,1961-Q1,8.17925612
FIN,HOUSECOST,RENT,IDX2015,Q,1961-Q2,8.283910698
FIN,HOUSECOST,RENT,IDX2015,Q,1961-Q3,8.43481334
FIN,HOUSECOST,RENT,IDX2015,Q,1961-Q4,8.595595074
FIN,HOUSECOST,RENT,IDX2015,Q,1962-Q1,8.613371296
FIN,HOUSECOST,RENT,IDX2015,Q,1962-Q2,8.721733475
FIN,HOUSECOST,RENT,IDX2015,Q,1962-Q3,8.848033923
FIN,HOUSECOST,RENT,IDX2015,Q,1962-Q4,9.013087083
FIN,HOUSECOST,RENT,IDX2015,Q,1963-Q1,9.23174863
FIN,HOUSECOST,RENT,IDX2015,Q,1963-Q2,9.309090593
FIN,HOUSECOST,RENT,IDX2015,Q,1963-Q3,9.358723502
FIN,HOUSECOST,RENT,IDX2015,Q,1963-Q4,9.534428796
FIN,HOUSECOST,RENT,IDX2015,Q,1964-Q1,9.745164677
FIN,HOUSECOST,RENT,IDX2015,Q,1964-Q2,9.822203514
FIN,HOUSECOST,RENT,IDX2015,Q,1964-Q3,9.8688373
FIN,HOUSECOST,RENT,IDX2015,Q,1964-Q4,9.967994175
FIN,HOUSECOST,RENT,IDX2015,Q,1965-Q1,10.04293054
FIN,HOUSECOST,RENT,IDX2015,Q,1965-Q2,10.11632159
FIN,HOUSECOST,RENT,IDX2015,Q,1965-Q3,10.22274169
FIN,HOUSECOST,RENT,IDX2015,Q,1965-Q4,10.33567794
FIN,HOUSECOST,RENT,IDX2015,Q,1966-Q1,10.415346
FIN,HOUSECOST,RENT,IDX2015,Q,1966-Q2,10.55275669
FIN,HOUSECOST,RENT,IDX2015,Q,1966-Q3,10.64286451
FIN,HOUSECOST,RENT,IDX2015,Q,1966-Q4,10.78503002
FIN,HOUSECOST,RENT,IDX2015,Q,1967-Q1,10.64500448
FIN,HOUSECOST,RENT,IDX2015,Q,1967-Q2,10.73087052
FIN,HOUSECOST,RENT,IDX2015,Q,1967-Q3,10.91044886
FIN,HOUSECOST,RENT,IDX2015,Q,1967-Q4,11.24048439
FIN,HOUSECOST,RENT,IDX2015,Q,1968-Q1,11.6009444
FIN,HOUSECOST,RENT,IDX2015,Q,1968-Q2,11.59363277
FIN,HOUSECOST,RENT,IDX2015,Q,1968-Q3,11.75528245
FIN,HOUSECOST,RENT,IDX2015,Q,1968-Q4,11.80249316
FIN,HOUSECOST,RENT,IDX2015,Q,1969-Q1,11.98427249
FIN,HOUSECOST,RENT,IDX2015,Q,1969-Q2,12.09640165
FIN,HOUSECOST,RENT,IDX2015,Q,1969-Q3,12.12687738
FIN,HOUSECOST,RENT,IDX2015,Q,1969-Q4,12.2482009
FIN,HOUSECOST,RENT,IDX2015,Q,1970-Q1,12.55544704
FIN,HOUSECOST,RENT,IDX2015,Q,1970-Q2,12.63686721
FIN,HOUSECOST,RENT,IDX2015,Q,1970-Q3,12.53874324
FIN,HOUSECOST,RENT,IDX2015,Q,1970-Q4,12.50054135
FIN,HOUSECOST,RENT,IDX2015,Q,1971-Q1,12.79959115
FIN,HOUSECOST,RENT,IDX2015,Q,1971-Q2,13.36851811
FIN,HOUSECOST,RENT,IDX2015,Q,1971-Q3,13.9403773
FIN,HOUSECOST,RENT,IDX2015,Q,1971-Q4,14.14599397
FIN,HOUSECOST,RENT,IDX2015,Q,1972-Q1,13.80066502
FIN,HOUSECOST,RENT,IDX2015,Q,1972-Q2,14.06186368
FIN,HOUSECOST,RENT,IDX2015,Q,1972-Q3,14.21715455
FIN,HOUSECOST,RENT,IDX2015,Q,1972-Q4,14.45267896
FIN,HOUSECOST,RENT,IDX2015,Q,1973-Q1,14.83970485
FIN,HOUSECOST,RENT,IDX2015,Q,1973-Q2,15.28243457
FIN,HOUSECOST,RENT,IDX2015,Q,1973-Q3,17.22678106
FIN,HOUSECOST,RENT,IDX2015,Q,1973-Q4,18.04311444
FIN,HOUSECOST,RENT,IDX2015,Q,1974-Q1,19.20092757
FIN,HOUSECOST,RENT,IDX2015,Q,1974-Q2,19.92634205
FIN,HOUSECOST,RENT,IDX2015,Q,1974-Q3,20.59709564
FIN,HOUSECOST,RENT,IDX2015,Q,1974-Q4,21.57270256
FIN,HOUSECOST,RENT,IDX2015,Q,1975-Q1,22.13154248
FIN,HOUSECOST,RENT,IDX2015,Q,1975-Q2,22.81033546
FIN,HOUSECOST,RENT,IDX2015,Q,1975-Q3,23.17089538
FIN,HOUSECOST,RENT,IDX2015,Q,1975-Q4,23.33994804
FIN,HOUSECOST,RENT,IDX2015,Q,1976-Q1,23.89985045
FIN,HOUSECOST,RENT,IDX2015,Q,1976-Q2,24.0150779
FIN,HOUSECOST,RENT,IDX2015,Q,1976-Q3,24.07860295
FIN,HOUSECOST,RENT,IDX2015,Q,1976-Q4,24.44983622
FIN,HOUSECOST,RENT,IDX2015,Q,1977-Q1,24.75589537
FIN,HOUSECOST,RENT,IDX2015,Q,1977-Q2,25.35759591
FIN,HOUSECOST,RENT,IDX2015,Q,1977-Q3,26.35849099
FIN,HOUSECOST,RENT,IDX2015,Q,1977-Q4,26.95246985
FIN,HOUSECOST,RENT,IDX2015,Q,1978-Q1,27.26714068
FIN,HOUSECOST,RENT,IDX2015,Q,1978-Q2,27.51442246
FIN,HOUSECOST,RENT,IDX2015,Q,1978-Q3,27.53378557
