FIPS,State,County,Cheapest Technology,Cost
26027,Cass,Michigan,Solar PV (Utility),102.5524702245431
26031,Cheboygan,Michigan,Solar PV (Utility),101.223587821921
26033,Chippewa,Michigan,Natural Gas Combined Cycle,85.45728942609244
30109,Wibaux,Montana,Wind,65.49911062220234
31007,Banner,Nebraska,Wind,65.33124624641927
31011,Boone,Nebraska,Wind,65.60053835706677
31013,Box Butte,Nebraska,Wind,75.62108309194221
31019,Buffalo,Nebraska,Wind,65.83123937376847
31025,Cass,Nebraska,Wind,73.75718386438272
31029,Chase,Nebraska,Wind,73.50823730070813
31033,Cheyenne,Nebraska,Wind,65.64292945101252
31039,Cuming,Nebraska,Wind,68.70747040299923
31045,Dawes,Nebraska,Solar PV (Utility),78.64206848940425
31051,Dixon,Nebraska,Wind,65.7888482798227
31057,Dundy,Nebraska,Wind,69.1216813424569
31071,Garfield,Nebraska,Wind,66.84407117543975
31075,Grant,Nebraska,Wind,67.07027219214146
39023,Clark,Ohio,Wind,89.84107386231295
39025,Clermont,Ohio,Solar PV (Utility),93.23015643030655
39029,Columbiana,Ohio,Solar PV (Utility),101.58955002044357
39033,Crawford,Ohio,Wind,75.66257418588796
39037,Darke,Ohio,Natural Gas Combined Cycle,76.01892609016889
39041,Delaware,Ohio,Natural Gas Combined Cycle,76.38488353340287
39043,Erie,Ohio,Wind,72.32854112325379
39049,Franklin,Ohio,Solar PV (Utility),97.51909188493183
35019,Guadalupe,New Mexico,Wind,58.520961292340715
35021,Harding,New Mexico,Solar PV (Utility),65.68795119788302
35025,Lea,New Mexico,Wind,59.847676298605236
35033,Mora,New Mexico,Solar PV (Utility),65.10441168024693
35039,Rio Arriba,New Mexico,Natural Gas Combined Cycle,64.52877696109556
47143,Rhea,Tennessee,Solar PV (Utility),86.5334704654324
47147,Robertson,Tennessee,Natural Gas Combined Cycle,59.50713534368137
47149,Rutherford,Tennessee,Natural Gas Combined Cycle,58.552680345236794
47155,Sevier,Tennessee,Solar PV (Utility),86.25761919455526
47161,Stewart,Tennessee,Natural Gas Combined Cycle,59.97095454274813
47167,Tipton,Tennessee,Natural Gas Combined Cycle,57.86921449298144
47175,Van Buren,Tennessee,Solar PV (Utility),88.00633774746353
47177,Warren,Tennessee,Solar PV (Utility),87.40887974188654
45055,Kershaw,South Carolina,Natural Gas Combined Cycle,66.87539396109555
45061,Lee,South Carolina,Natural Gas Combined Cycle,67.25256760961791
45065,McCormick,South Carolina,Natural Gas Combined Cycle,65.32021901708387
45071,Newberry,South Carolina,Natural Gas Combined Cycle,65.94266531568401
45073,Oconee,South Carolina,Solar PV (Utility),80.2481021629035
26041,Delta,Michigan,Solar PV (Residential),313.6602700664061
26043,Dickinson,Michigan,Natural Gas Combined Cycle,163.5519544073635
26047,Emmet,Michigan,Wind,76.22060395415582
26051,Gladwin,Michigan,Solar PV (Utility),101.13727689427559
26065,Ingham,Michigan,Solar PV (Utility),101.1074399183938
26069,Iosco,Michigan,Solar PV (Utility),98.87591126343573
17131,Mercer,Illinois,Wind,88.24736674540094
13191,McIntosh,Georgia,Solar PV (Residential),243.7208129174451
31079,Hall,Nebraska,Wind,65.10394522971757
31081,Hamilton,Nebraska,Wind,64.38165108566665
31083,Harlan,Nebraska,Wind,68.14884063473139
31087,Hitchcock,Nebraska,Wind,72.37143221719955
31099,Kearney,Nebraska,Wind,60.943590288168046
31101,Keith,Nebraska,Solar PV (Utility),77.92646258030004
31105,Kimball,Nebraska,Wind,64.40279663263952
31109,Lancaster,Nebraska,Wind,75.72641082680663
31115,Loup,Nebraska,Wind,71.31670932158251
31119,Madison,Nebraska,Wind,66.22210476625325
28091,Marion,Mississippi,Natural Gas Combined Cycle,58.727530275249784
28097,Montgomery,Mississippi,Natural Gas Combined Cycle,56.192540746481114
28101,Newton,Mississippi,Natural Gas Combined Cycle,57.82974853963731
28109,Pearl River,Mississippi,Solar PV (Utility),81.04831899965313
28119,Quitman,Mississippi,Natural Gas Combined Cycle,59.091643122838896
28121,Rankin,Mississippi,Natural Gas Combined Cycle,59.68609932501647
28129,Smith,Mississippi,Natural Gas Combined Cycle,58.181437239481774
35041,Roosevelt,New Mexico,Wind,56.4532065950524
35043,Sandoval,New Mexico,Natural Gas Combined Cycle,63.79204366094001
35049,Santa Fe,New Mexico,Natural Gas Combined Cycle,62.77089806218434
35057,Torrance,New Mexico,Solar PV (Utility),63.77892927762482
35061,Valencia,New Mexico,Solar PV (Utility),64.8564973852516
36007,Broome,New York,Wind,93.9405921629438
36011,Cayuga,New York,Wind,85.68041892076342
36013,Chautauqua,New York,Wind,72.4324688581182
36019,Clinton,New York,Wind,73.13571745519623
36027,Dutchess,New York,Solar PV (Utility),107.64292251591803
36033,Franklin,New York,Wind,79.75979248651883
36035,Fulton,New York,Wind,91.33375324436054
36039,Greene,New York,Wind,70.23764087899258
40131,Rogers,Oklahoma,Natural Gas Combined Cycle,67.16993763138724
40135,Sequoyah,Oklahoma,Natural Gas Combined Cycle,70.52286818348703
40137,Stephens,Oklahoma,Natural Gas Combined Cycle,64.20616083356481
40143,Tulsa,Oklahoma,Natural Gas Combined Cycle,66.78891788177609
40145,Wagoner,Oklahoma,Natural Gas Combined Cycle,67.97241143232048
40149,Washita,Oklahoma,Wind,49.51624835913654
41003,Benton,Oregon,Natural Gas Combined Cycle,56.78063569671443
41005,Clackamas,Oregon,Natural Gas Combined Cycle,56.689888650058556
41011,Coos,Oregon,Solar PV (Utility),102.12803407425695
41013,Crook,Oregon,Natural Gas Combined Cycle,56.002201452547204
41021,Gilliam,Oregon,Natural Gas Combined Cycle,54.803804304802554
41027,Hood River,Oregon,Solar PV (Residential),305.78886494471976
26075,Jackson,Michigan,Natural Gas Combined Cycle,64.56252744632557
26079,Kalkaska,Michigan,Natural Gas Combined Cycle,69.0229171928259
26081,Kent,Michigan,Wind,95.10084279342527
26087,Lapeer,Michigan,Wind,89.24055300009933
26093,Livingston,Michigan,Solar PV (Utility),100.97497352692568
26095,Luce,Michigan,Wind,73.75678386438273
26099,Macomb,Michigan,Solar PV (Utility),102.4792777848386
26101,Manistee,Michigan,Natural Gas Combined Cycle,65.6940227449257
26115,Monroe,Michigan,Wind,95.18432498131679
28137,Tate,Mississippi,Solar PV (Utility),84.652385521056
28141,Tishomingo,Mississippi,Natural Gas Combined Cycle,57.35489624570341
28143,Tunica,Mississippi,Wind,74.58600574329806
28153,Wayne,Mississippi,Natural Gas Combined Cycle,57.537881790026155
28155,Webster,Mississippi,Natural Gas Combined Cycle,56.56670539655889
28157,Wilkinson,Mississippi,Natural Gas Combined Cycle,58.04442632501647
28163,Yazoo,Mississippi,Natural Gas Combined Cycle,59.26805637478316
29007,Audrain,Missouri,Wind,82.09853929445464
29017,Bollinger,Missouri,Solar PV (Utility),88.56264028921781
29023,Butler,Missouri,Solar PV (Utility),87.17688393483209
29029,Camden,Missouri,Solar PV (Utility),88.98597643950397
29035,Carter,Missouri,Solar PV (Utility),87.86085286805451
29041,Chariton,Missouri,Solar PV (Utility),91.30511602210746
29045,Clark,Missouri,Solar PV (Utility),93.81409594794263
36041,Hamilton,New York,Solar PV (Residential),317.8660194032289
36045,Jefferson,New York,Wind,77.69093778923053
36051,Livingston,New York,Wind,76.98828919215251
36055,Monroe,New York,Wind,77.38105458463728
36059,Nassau,New York,Solar PV (Utility),109.91850663469876
36063,Niagara,New York,Wind,69.1196813424569
36071,Orange,New York,Solar PV (Utility),108.28423598531771
36073,Orleans,New York,Wind,68.72671594997212
36075,Oswego,New York,Wind,89.55173620469259
48435,Sutton,Texas,Natural Gas Combustion Turbine,70.93701799123156
48437,Swisher,Texas,Wind,52.3964793883673
48441,Taylor,Texas,Wind,59.30789207731027
48447,Throckmorton,Texas,Natural Gas Combined Cycle,58.33884706685056
48451,Tom Green,Texas,Natural Gas Combined Cycle,58.976194816461714
48453,Travis,Texas,Natural Gas Combined Cycle,58.58255906996139
48457,Tyler,Texas,Natural Gas Combined Cycle,57.88633397509423
48467,Van Zandt,Texas,Natural Gas Combined Cycle,58.213638219261455
48469,Victoria,Texas,Natural Gas Combined Cycle,58.62092947120571
48477,Washington,Texas,Natural Gas Combined Cycle,57.6940701243943
48483,Wheeler,Texas,Wind,56.617970970835465
48485,Wichita,Texas,Natural Gas Combined Cycle,58.699578466539485
48489,Willacy,Texas,Wind,70.92194392909774
48499,Wood,Texas,Natural Gas Combined Cycle,63.558048337453336
49001,Beaver,Utah,Solar PV (Utility),68.7802706413543
49007,Carbon,Utah,Natural Gas Combined Cycle,54.95861676514602
26071,Iron,Michigan,Solar PV (Utility),102.5516702245431
26125,Oakland,Michigan,Wind,99.30298882892055
26131,Ontonagon,Michigan,Wind,88.93166979550608
26135,Oscoda,Michigan,Solar PV (Utility),99.92464239518071
26145,Saginaw,Michigan,Natural Gas Combined Cycle,68.86558894243706
26147,St. Clair,Michigan,Natural Gas Combined Cycle,68.18387844165935
26157,Tuscola,Michigan,Natural Gas Combined Cycle,69.48444429235929
29047,Clay,Missouri,Wind,82.28734921721059
29051,Cole,Missouri,Solar PV (Utility),90.06474454713074
29055,Crawford,Missouri,Solar PV (Utility),89.50924200537646
29057,Dade,Missouri,Wind,70.61196072450448
29061,Daviess,Missouri,Wind,85.22561688736
29067,Douglas,Missouri,Solar PV (Utility),86.6791553448414
29073,Gasconade,Missouri,Solar PV (Utility),89.99215210742624
29077,Greene,Missouri,Wind,76.71759708150502
29079,Grundy,Missouri,Solar PV (Utility),91.82878158797992
29087,Holt,Missouri,Wind,77.42244567858305
37011,Avery,North Carolina,Wind,53.63651220674029
37013,Beaufort,North Carolina,Solar PV (Utility),89.39409410184926
37019,Brunswick,North Carolina,Solar PV (Utility),83.3387216063748
37025,Cabarrus,North Carolina,Solar PV (Utility),82.59477872138878
13223,Paulding,Georgia,Solar PV (Utility),82.7414636007978
36081,Queens,New York,Solar PV (Utility),111.53605879613892
36087,Rockland,New York,Solar PV (Residential),327.4186042596443
36089,St. Lawrence,New York,Wind,85.41172681011597
36093,Schenectady,New York,Wind,92.843178173381
36099,Seneca,New York,Wind,87.73002807107886
36103,Suffolk,New York,Wind,77.75257443014918
36107,Tioga,New York,Natural Gas Combined Cycle,94.365580631368
36117,Wayne,New York,Wind,67.71528414830084
42017,Bucks,Pennsylvania,Solar PV (Utility),104.52096609656493
42023,Cameron,Pennsylvania,Wind,89.1580708122078
45079,Richland,South Carolina,Solar PV (Utility),81.38374422229387
45083,Spartanburg,South Carolina,Natural Gas Combined Cycle,66.38374111661726
45085,Sumter,South Carolina,Solar PV (Utility),81.28171480670758
45089,Williamsburg,South Carolina,Natural Gas Combined Cycle,67.33951105751811
46005,Beadle,South Dakota,Wind,64.58740655539549
46011,Brookings,South Dakota,Wind,66.34757804809055
46019,Butte,South Dakota,Wind,60.177505050171376
46023,Charles Mix,South Dakota,Wind,64.50572436750394
46033,Custer,South Dakota,Solar PV (Utility),79.05088615174952
46039,Deuel,South Dakota,Wind,59.100436607581436
46041,Dewey,South Dakota,Solar PV (Residential),267.83717229503765
46045,Edmunds,South Dakota,Wind,62.992599438483474
46051,Grant,South Dakota,Wind,64.77201647815143
46059,Hand,South Dakota,Wind,60.28353278503578
26159,Van Buren,Michigan,Solar PV (Utility),102.75502905571574
26163,Wayne,Michigan,Solar PV (Utility),102.17128953807966
27001,Aitkin,Minnesota,Solar PV (Utility),101.1935508460392
27003,Anoka,Minnesota,Solar PV (Utility),100.83078864751664
27011,Big Stone,Minnesota,Wind,73.11567190822335
27017,Carlton,Minnesota,Solar PV (Utility),101.45788362897544
27025,Chisago,Minnesota,Solar PV (Utility),101.55981304456176
27035,Crow Wing,Minnesota,Solar PV (Utility),100.5370188886986
27037,Dakota,Minnesota,Solar PV (Utility),101.64742397220716
27041,Douglas,Minnesota,Wind,76.9855891921525
27043,Faribault,Minnesota,Wind,65.80819382679559
27045,Fillmore,Minnesota,Wind,91.14804332160459
27053,Hennepin,Minnesota,Solar PV (Utility),100.5955928404622
27059,Isanti,Minnesota,Solar PV (Utility),100.6536667922258
37035,Catawba,North Carolina,Solar PV (Utility),83.03323335961585
37037,Chatham,North Carolina,Natural Gas Combined Cycle,69.5450324509854
37039,Cherokee,North Carolina,Solar PV (Utility),84.7547149366423
37041,Chowan,North Carolina,Solar PV (Utility),89.55409746919916
37047,Columbus,North Carolina,Natural Gas Combined Cycle,70.99306735145201
37059,Davie,North Carolina,Solar PV (Utility),84.0397090275381
37061,Duplin,North Carolina,Solar PV (Utility),86.5634074413142
37065,Edgecombe,North Carolina,Solar PV (Utility),87.71606798864548
37069,Franklin,North Carolina,Solar PV (Utility),86.57782592925511
37071,Gaston,North Carolina,Natural Gas Combined Cycle,66.92565021303982
37075,Graham,North Carolina,Solar PV (Residential),257.060102177001
37077,Granville,North Carolina,Natural Gas Combined Cycle,69.35186189421937
37083,Halifax,North Carolina,Natural Gas Combined Cycle,70.969928936209
37087,Haywood,North Carolina,Wind,66.01534929652442
42027,Centre,Pennsylvania,Wind,79.84267467441038
42029,Chester,Pennsylvania,Solar PV (Utility),100.74337771987123
42033,Clearfield,Pennsylvania,Wind,84.42064055541756
42039,Crawford,Pennsylvania,Natural Gas Combined Cycle,67.7559482628065
42045,Delaware,Pennsylvania,Solar PV (Residential),304.7553273802269
42049,Erie,Pennsylvania,Natural Gas Combined Cycle,68.23950276202879
42051,Fayette,Pennsylvania,Wind,89.01565198339762
42055,Franklin,Pennsylvania,Solar PV (Utility),99.64809112430356
42061,Huntingdon,Pennsylvania,Wind,95.61598146774735
42067,Juniata,Pennsylvania,Wind,100.27422953664606
42073,Lawrence,Pennsylvania,Natural Gas Combined Cycle,81.29639762049297
42079,Luzerne,Pennsylvania,Wind,92.86482372035388
41029,Jackson,Oregon,Solar PV (Utility),85.83308304426909
41033,Josephine,Oregon,Natural Gas Combined Cycle,58.580202292359274
41039,Lane,Oregon,Solar PV (Utility),98.19044233021333
41043,Linn,Oregon,Natural Gas Combined Cycle,56.6756903483476
41049,Morrow,Oregon,Natural Gas Combined Cycle,54.31495995643572
41051,Multnomah,Oregon,Natural Gas Combined Cycle,57.035645950214096
41059,Umatilla,Oregon,Natural Gas Combined Cycle,53.87634880869108
41065,Wasco,Oregon,Solar PV (Utility),89.6715453727264
41071,Yamhill,Oregon,Solar PV (Utility),110.56082010409848
27063,Jackson,Minnesota,Wind,62.41362412324275
27065,Kanabec,Minnesota,Solar PV (Utility),100.45120796105319
27069,Kittson,Minnesota,Wind,71.54241033828423
29105,Laclede,Missouri,Solar PV (Utility),88.22661506657705
29111,Lewis,Missouri,Solar PV (Utility),92.64571691267047
29119,McDonald,Missouri,Solar PV (Utility),84.94375527987407
29125,Maries,Missouri,Wind,86.42705861178722
29129,Mercer,Missouri,Wind,79.69965584560019
29139,Montgomery,Missouri,Solar PV (Utility),90.23906640242159
29141,Morgan,Missouri,Solar PV (Utility),89.52536049331738
29147,Nodaway,Missouri,Wind,74.66688793118958
29153,Ozark,Missouri,Solar PV (Utility),86.95760661571856
29157,Perry,Missouri,Solar PV (Utility),89.72831932449
29161,Phelps,Missouri,Wind,87.79326471199751
29167,Polk,Missouri,Wind,73.98598488108445
37095,Hyde,North Carolina,Solar PV (Residential),274.6383903128054
37099,Jackson,North Carolina,Solar PV (Residential),249.10939797646338
37105,Lee,North Carolina,Natural Gas Combined Cycle,69.79116900152978
37111,McDowell,North Carolina,Natural Gas Combined Cycle,67.26806916482853
37115,Madison,North Carolina,Wind,79.0795894364137
37121,Mitchell,North Carolina,Wind,62.724407327836
37129,New Hanover,North Carolina,Solar PV (Utility),85.16243259898758
37135,Orange,North Carolina,Solar PV (Utility),86.05256036338263
37139,Pasquotank,North Carolina,Solar PV (Utility),87.9491637956999
37143,Perquimans,North Carolina,Solar PV (Utility),88.53180331333601
37147,Pitt,North Carolina,Solar PV (Utility),88.4009369218679
37153,Richmond,North Carolina,Natural Gas Combined Cycle,69.55941300619602
42085,Mercer,Pennsylvania,Solar PV (Utility),103.90718960304703
42089,Monroe,Pennsylvania,Wind,89.36562628193664
42095,Northampton,Pennsylvania,Solar PV (Utility),106.03838884241877
42101,Philadelphia,Pennsylvania,Solar PV (Residential),308.00533823140813
42109,Snyder,Pennsylvania,Solar PV (Utility),103.17876520600191
42111,Somerset,Pennsylvania,Wind,61.02677247605958
42115,Susquehanna,Pennsylvania,Natural Gas Combined Cycle,68.40270674803011
42119,Union,Pennsylvania,Wind,99.26299773497479
42121,Venango,Pennsylvania,Natural Gas Combined Cycle,67.61543181179549
42125,Washington,Pennsylvania,Solar PV (Utility),100.86032562339844
42133,York,Pennsylvania,Solar PV (Utility),99.38615834136733
49009,Daggett,Utah,Solar PV (Utility),73.47912375832485
49013,Duchesne,Utah,Natural Gas Combined Cycle,54.956835965768185
49019,Grand,Utah,Natural Gas Combined Cycle,55.2630294152238
49023,Juab,Utah,Natural Gas Combined Cycle,54.9960523125796
48001,Anderson,Texas,Natural Gas Combined Cycle,58.15429667027247
48013,Atascosa,Texas,Natural Gas Combined Cycle,59.42374586933922
48015,Austin,Texas,Natural Gas Combined Cycle,58.287713771361254
48017,Bailey,Texas,Wind,58.31460582261189
48023,Baylor,Texas,Wind,53.80237658252335
48025,Bee,Texas,Natural Gas Combined Cycle,58.94179117105018
48029,Bexar,Texas,Solar PV (Utility),80.97572655994863
48033,Borden,Texas,Natural Gas Combined Cycle,58.76502341521739
48035,Bosque,Texas,Natural Gas Combined Cycle,57.61342266871706
48039,Brazoria,Texas,Natural Gas Combined Cycle,58.09042397198342
29171,Putnam,Missouri,Wind,80.98397975791895
29175,Randolph,Missouri,Wind,79.4515092819256
29177,Ray,Missouri,Wind,85.82623774957361
29181,Ripley,Missouri,Solar PV (Utility),87.27921335041842
29186,Ste. Genevieve,Missouri,Solar PV (Utility),89.59655293302188
29187,St. Francois,Missouri,Solar PV (Utility),88.89696551185858
29197,Schuyler,Missouri,Wind,81.45712733829527
29203,Shannon,Missouri,Solar PV (Utility),87.92112681981811
29207,Stoddard,Missouri,Solar PV (Utility),87.56938310923645
29213,Taney,Missouri,Solar PV (Utility),86.591444417196
29219,Warren,Missouri,Solar PV (Utility),90.64758406476683
29225,Webster,Missouri,Wind,82.82353343850556
29510,St. Louis,Missouri,Solar PV (Residential),281.7852541854041
30003,Big Horn,Montana,Natural Gas Combined Cycle,57.307527318801235
37159,Rowan,North Carolina,Solar PV (Utility),83.3540400943157
37163,Sampson,North Carolina,Solar PV (Utility),85.76019060456457
37169,Stokes,North Carolina,Natural Gas Combined Cycle,67.98355585534054
37175,Transylvania,North Carolina,Wind,77.77241997712206
39061,Hamilton,Ohio,Solar PV (Utility),93.21453794236564
39071,Highland,Ohio,Natural Gas Combined Cycle,75.86750669047998
39077,Huron,Ohio,Wind,76.57197825269483
39081,Jefferson,Ohio,Solar PV (Utility),101.1209584063347
39087,Lawrence,Ohio,Solar PV (Utility),94.86342707968761
39093,Lorain,Ohio,Wind,78.97396170154929
39099,Mahoning,Ohio,Solar PV (Utility),101.95411221896612
39101,Marion,Ohio,Natural Gas Combined Cycle,77.12965838254739
44001,Bristol,Rhode Island,Solar PV (Residential),313.3929232904264
44003,Kent,Rhode Island,Wind,100.54272164729353
44005,Newport,Rhode Island,Solar PV (Residential),313.6611700664061
45001,Abbeville,South Carolina,Natural Gas Combined Cycle,66.14200326747273
45003,Aiken,South Carolina,Natural Gas Combined Cycle,63.76419466560625
45007,Anderson,South Carolina,Natural Gas Combined Cycle,66.1603609175505
45017,Calhoun,South Carolina,Natural Gas Combined Cycle,64.75765611195104
